index,group,shipper_name,first3_addresses,set,Location Index,Name Confidence,Address Confidence,Overall Similarity
322864,,CHANGZHO USA NGLEONG INDUSTRIAL TEX,NO 51 DINGXIANG ROAD ZHONGLOU DIST RICT,test,-1,,,
344936,166.0,CHANGZHO USA NGRUI INTERNATIONAL TR ADE CO LTD,CHENGDONG VILLAGE CHANGZHOU 213179 CN,val,133,63.636363636363626,65.3061224489796,64.36234572880537
88416,166.0,CHANGZHO USA NGYU INTERNATIONAL TRA,2711 BUILDING 2 88 TONGJIANG ZHONG ROAD XINBEI DISTRICT CHANGZH OU CITY,val,134,63.49206349206348,62.38532110091744,63.010871148086956
198465,166.0,CHANGZHO USA NGYU INTERNATIONAL TRADE CO LTD,ADD:ROOM 2711 BUILDING 2 88 TONGJIANGZHONG ROAD XINBEI,val,134,96.875,61.386138613861384,81.44506026689626
264354,,CHANGZHO USA OTTER ELECTRONIC COMME,421 BUILDING 19 NO 600 TON GJIANG MIDDLE R CHANGZHOU CITY CN; 421 BUILDING 19 NO 600 TON GJIANG MIDDLE R CHANGZHOU CN; 421 BUILDING 19 NO 600 TONGJIANG MIDDLE ROAD,test,-1,,,
169023,167.0,CHANGZHO USA RT AUTOMATION,NO 20 GUANGHUA STREET CHANG ZHOU JIANGSU CHINA 213001,test,25,77.55102040816327,64.28571428571428,71.7834960070985
675572,167.0,CHANGZHO USA RT AUTOMATION INTERNATIONAL TRADE CO LT,D NO 20 GUANGHUA RD JIANGSU CHINA,test,25,65.21739130434783,82.35294117647058,72.66763037918382
249703,167.0,CHANGZHO USA RT AUTOMATION INTERNATIONAL TRADE CO LTD,15FL FENG CHEN HAI YUE NO 20 GUANGHUA STREET CN ;  FENG CHEN HAI YUE NO 20 GUANGHUA STREET CHANGZHOU JIANGSU CHINA CN ;  NO 20 GUANGHUA STREET CHANGZHOU JIANGSU CHINA CN,test,-1,,,
638997,167.0,CHANGZHO USA RT AUTOMATION MOTOR MA,ROOM 908 FENGCHEN HAIYUE NO 20 GUANGHUA STREET ZHONGLOU DISTRICT,test,-1,,,
352257,167.0,CHANGZHO USA RT AUTOMATION MOTOR MANUFACTURING CO LTD,HUTANG MAHANG CHANGZHOU CITY JIANGSU PROVINCE CHINA CN,test,25,66.66666666666667,62.857142857142854,65.01035196687371
374353,167.0,CHANGZHO USA RT AUTOMATIONA INTERNA 15FL FENG CHEN HAI YUE,NO 20 GUANG HUA STREET CHANGZHOU JIANGSU 210000 CN,test,25,66.66666666666667,62.857142857142854,65.01035196687371
366859,168.0,CHANGZHO USA RTEMP AIR CONDITIONING,NO 22 TIANSHAN ROAD XINBEI DISTRICT ; NO 22 TIANSHAN ROAD XINBEI DISTRICTCHANGZHOU 213032 P R CHINA,val,135,74.19354838709677,71.84466019417476,73.17229265104373
609436,168.0,CHANGZHO USA RTEMP AIRCONDITIONING,NO 22 TIANSHAN ROAD XINBEI DISTRICTCHANGZHOU 213032 P R CHINA,val,135,74.19354838709677,71.84466019417476,73.17229265104373
176348,169.0,CHANGZHO USA SON NEW MATERIALS,BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU CHANGZHOU,test,134,76.92307692307692,60.273972602739725,69.68433591423467
110666,169.0,CHANGZHO USA SON NEW MATERIALS CO,ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU ; ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU CHANGZHOU 213012 CHINA ; ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU CHANGZHOU JS CHINA 213012,test,136,100.0,99.20634920634922,99.65493443754315
704865,169.0,CHANGZHO USA SON NEW MATERIALS CO LTD,ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU CHANGZHOU CHINA ;  ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU CHANGZHOU- ;  ROOM 210 BUILDING 1 N0 198 YUNHE ROAD ZHONGLOU-,test,136,100.0,99.20634920634922,99.65493443754315
161933,,CHANGZHO USA YEIMPORT&EXPORTCO LTD,HUAYUAN NO 1 VILLAGE 2-02 JINTAN ;  NO 19 CHENYE RD JINTAN DISTRICT C HANGZHOU CITY CHANGZHOU CN ;  NO 19 CHENYE RD JINTAN DISTRICT C HANGZHOU CITY JIANGSU PROVINCE CHI NA JIANGSU CN,val,-1,,,
491852,,CHANGZHOU,NO 1 RUBBER PLASTIC EQU WEST XIANPING RD YINZHOU DISTRICT 315000 NINGBO ; 232-2 SANHUANGMIAO ZHENGLU TOWN,test,-1,,,
638998,170.0,CHANGZHOU 1ST SUNFLOWER INTELLIGENC,NO 1 HONGXI ROAD NIUTANG INDUSTRI AL CHANGZHOU CHINA ;  NO 18 XIANGYUN ROAD WUJIN ECONOMI C DEVELOPMENT ZONE CHANGZHOU CN,test,137,70.76923076923076,62.857142857142854,67.32919254658384
337518,170.0,CHANGZHOU 1ST SUNFLOWER INTELLIGENCE TECHNOLOGY CO LTD,NO 18 XIANGYUN ROAD WUJIN ECONOMIC DEVELOPMENT ZONE ;  NO 18 XIANGYUN ROAD WUJIN ECONOMIC DEVELOPMENT ZONE CN,test,137,85.33333333333333,60.46511627906976,74.52106504887092
389030,171.0,CHANGZHOU 7COLOR MEDICAL,BUILDING 5 1 NO 200 DATONG WEST NIUTAN TOWN WUJIN DISTRICT,test,138,66.66666666666667,63.63636363636363,65.34914361001319
198466,171.0,CHANGZHOU 7COLOR MEDICAL EQUIPMENT,BUILDING 5 1 NO 200 DATONG WEST RO AD NIUTANG TOWN WUJIN DISTRICT CHA NGZHOU CHANGZHOU CN ; BUILDING 5 1 NO 200 DATONG WEST ROAD NIUTAN TOWN WUJIN DISTRICT ; BUILDING 5 1 NO 200 DATONG WEST ROAJIANGSU CHINA,test,139,62.68656716417911,62.87625418060201,62.76903978001516
118108,171.0,CHANGZHOU 7COLOR MEDICAL EQUIPMENT MANUFACTURING CO LTD,BUILDING 5-1 NO 200 DATONG WEST ROAD NIUTAN ;  NIUTAN TOWN WUJIN DISTRICT CHANGZHOU CITY JIANGSU CN ;  NO 200 DATONG WEST ROAD CHANGZHOU CITY JIANGSU CHINA 213163,test,139,82.66666666666667,68.67924528301887,76.58517910855895
286378,171.0,CHANGZHOU 7COLOR MEDICAL EQUIPMENT WUJIN DISTRICT,BUILDING 5-1 NO 200 DATONG WEST ROACHANGZHOU JIANGSU 213163 CN,test,138,66.66666666666667,63.63636363636363,65.34914361001319
286379,172.0,CHANGZHOU A AND M SANITARY PRODUCTS,LIJIA TOWN WUJIN CHANGZHOU CN ; LIJIA TOWN WUJIN CHANGZHOU JIANGSU CHINA CHANGZHOU CN ; LIJIA TOWN WUJIN CHANGZHOU PT CN,test,140,67.79661016949152,60.75949367088608,64.73699430053263
227807,,CHANGZHOU A ZEN TEXTILE TECHNOLOGY,105PUQIAN INDUSTRIAL PARK TIANNING DISTRIC CHAGNZHOU JIANGSU CHAGNZHOU,val,141,73.33333333333334,66.66666666666667,70.43478260869566
381678,172.0,CHANGZHOU A&M SANITARY PRODUCTS CO,LIJIA TOWN WUJIN CHANGZHOU JIANGSU CHINA,test,27,69.38775510204081,64.70588235294117,67.3521582546062
631593,172.0,CHANGZHOU A&M SANITARY PRODUCTS CO LTD,LIJIA TOWN WUJIN CHANGZHOU JIANGSU CHINA TAX NO 91320412MA1T934WX6,test,27,100.0,80.0,91.30434782608697
322865,,CHANGZHOU ABILITY GARMENTS CO LTD,NO 69 QINGYANG NORTH ROAD ;  NO 69 QINGYANG NORTH ROAD CHANGZHOU JIANGSU CHINA ;  NO 69 QINGYANG NORTH ROAD CHANGZHOUCHANGZHOU JIANGSU CHINA,test,-1,,,
374354,173.0,CHANGZHOU ABOND ADVANCE MATERIALS C FUDU JIANGNAN ECONOMY INDUSTRIAL PARK,3302 NO 10 HONGZHUANG RD ZHONGL OU DISTRICT CHANGZHOU JIANGSU CHI,val,-1,,,
242430,173.0,CHANGZHOU ABOND ADVANCE MATERIALS CO LTD,FUDU JIANGNAN ECONOMY INDU STRIAL PARK 3302 NO 10 HONGZHUANG RD ZHONGLOU DISTRICT CHANGZHOU JIA ;  FUDU JIANGNAN ECONOMY INDUS TRIAL PARK 3302 NO 10 HONGZHUANG RDZHONGLOU DISTRICT CHANGZHOU JIAN,val,-1,,,
697514,,CHANGZHOU ABORL NEW MATERIAL TECHNO,NO 77EAST DONGFANG ROAD HENGSHANQIAO TOWN CHAGNZHOU CN,val,-1,,,
190993,174.0,CHANGZHOU ACADEMY OF INTELLI A G EQUIPMENT CO LTD,SUITE 2203 BUILDING B NO 9-2 TAIHU ROAD XINBEI DISTRICT,val,142,81.9672131147541,68.85245901639344,76.26514611546686
418504,174.0,CHANGZHOU ACADEMY OF INTELLI AG,2203 BUILDING B NO 9-2 TAIHU ROAD,val,142,81.9672131147541,68.85245901639344,76.26514611546686
249704,174.0,CHANGZHOU ACADEMY OF INTELLI AG EQUIPMENT CO LTD,SUITE 2203 BUILDING B NO 9-2 TAIHU ROAD XINBEI DISTRICT ;  SUITE 2203 BUILDING B NO 9-2 TAIHU ROAD XINBEI DISTRICT CHANGZHOU ;  SUITE 2203 BUILDING B NO 9-2 TAIHU ROAD XINBEI DISTRICT CHANGZHOU JIANGSU,val,139,62.68656716417911,62.87625418060201,62.76903978001516
249705,,CHANGZHOU ACCURATE WEIGHT CO LTD,EAST XINGCHENG ROAD NO 96 BIEQIAO TOWN LIYANG CN,val,-1,,,
366860,175.0,CHANGZHOU ADV HEAT EXCHANGER,NO 29 XUEMA ROAD XUEYAN WUJIN DIS TRICT CHANGZHOU JIANGSU 213169 CHINA ;  NO 29 XUEMA ROAD XUEYAN WUJIN DISTRICT CHANGZHOU 213169 CHINA,val,143,62.962962962962955,59.57446808510638,61.48970432041663
411072,175.0,CHANGZHOU ADV HEAT EXCHANGER CO,L NO 29 XUEMA ROAD XUEYAN WUJIN DIS TRICT CHANGZHOU 213169 CHINA TEL/ FAX: +86-519-85181789 ACE YUAN ; L NO 29 XUEMA ROAD XUEYAN WUJIN DIS TRICT CHANGZHOU CHINA ; L NO 29 XUEMA ROAD XUEYAN WUJIN DIS TRICT CHANGZHOU CN,val,143,62.962962962962955,58.657243816254415,61.090911160046204
675573,175.0,CHANGZHOU ADV HEAT EXCHANGER CO LT,D NO 29 XUEMA ROAD XUEYAN WUJIN DISTRICT CHANGZHOU JIANGSU 213169 CHINA ;  NO 29 XUEMA ROAD XUEYAN WUJIN DISTRICT ;  NO 29 XUEMA ROAD XUEYAN WUJIN DISTRICT CHANGZHOU,val,143,61.53846153846153,63.20346320346321,62.262375305853574
293804,175.0,CHANGZHOU ADV HEAT EXCHANGER CO LTD,NO 29 XUEMA ROAD CHANGZHOU 213169 CN ;  NO 29 XUEMA ROAD XUEYAN WUJ IN DISTRICT CHANGZHOU JIANGSU 213169 ;  NO 29 XUEMA ROAD XUEYUAN WUJIN DISTRICT CHANGZHOU CITY JIANGSU CHINA,val,143,62.962962962962955,71.280276816609,66.57918637759167
668254,175.0,CHANGZHOU ADV HEATEXCHANGER CO LTD,NO 29 XUEMA ROAD XUEYAN WUJIN DISTRICT 213169 CHANGZHOU JIANGSU CHANGZHOU 213169 CN CHANGZHOU 213169CN,val,143,64.0,64.74820143884892,64.32530497341257
462455,,CHANGZHOU AHIGHSEE HARDWARE TECHNOL,NO 73 ZHENGCUN INDUSTRY PARK ZHENGCUN VILLAGE COMMITTEE YAOGUAN CHANGZHOU JIANGSU 213100 CN,val,-1,,,
37462,,CHANGZHOU AIBANG MACHINERY & SCIENC,NO 279-5# WEST HUANGHE RD XINBEI D,test,-1,,,
52025,176.0,CHANGZHOU AIDEAR REFRIGERATION,510-2 ROOM 16 BUILDING TIANAN CYB ER PARKER CHANGWU SOUTH ROAD NO 58 8 JIANGSU CHANGZHOU CHINA,val,144,93.33333333333333,58.62068965517242,78.2408795602199
125435,176.0,CHANGZHOU AIDEAR REFRIGERATION TECH,112# DAIJIATANG ZHENGPING VILLAGE LIJIATOWN WUJIN DISTRICT CHANGZHO U JIANGSU PROVINCE CHINA CN ; 510-2 ROOM 16 BUILDING TIANAN CYB; 510-2 ROOM 16 BUILDING TIANAN CYB ER PARKER CHANGWU SOUTH ROAD NO 58 8 CHANGZHOU CHINA,val,144,91.42857142857143,61.59420289855073,78.45710685030156
59321,176.0,CHANGZHOU AIDEAR REFRIGERATION TECH NOLOGY CO LTD,ADD:112# DAIJIATANG ZHENGPING VILLAGE LIJIATOWN WUJIN DISTRICT CHANGZHOU JIANGSU CN,val,144,77.14285714285715,69.0909090909091,73.6420101637493
169024,176.0,CHANGZHOU AIDEAR REFRIGERATION TECHNOLOGY CO LTD,510-2 RM 16 BLDG CHANGWU SOUTH ROAD NO 588 ;  ADD:112# DAIJIATANG ZHENGPING VILLAGE LIJIATOWN WUJIN DISTRICT VILLAGE LIJIATOWN WUJIN DIST CN,val,144,84.21052631578947,71.73913043478262,78.78818028056911
506550,,CHANGZHOU AIMOS TECHNOLOGY CO LTD,NO 168 CHANGHONG EAST ROAD WUJIN DISTRICT ;  NO 168 CHANGHONG EAST ROAD WUJIN DISTRICT CHANGZHOU JIANGSU CHINA NINGBO CHINA CN ;  NO 168 CHANGHONG ROAD WUJ IN DISTRICT CHANGZHOU JIANGSU CHIN,val,-1,,,
389031,177.0,CHANGZHOU AIPU DECORATIVE LTD,12 HENGCUI ROAD CHANGZHOU ; 12 HENGCUI ROAD HENGLIN CHANGZHOU,test,145,83.63636363636364,96.0,89.0118577075099
301127,177.0,CHANGZHOU AIPU DECORATIVE M LTD,12 HENGCUI ROAD HENGLIN CHANGZHOU,test,145,61.904761904761905,61.01694915254237,61.51875636031863
352258,177.0,CHANGZHOU AIPU DECORATIVE MATERI,12 HENGCUI ROAD HENGLIN CHANGZHOU,test,145,81.9672131147541,59.45945945945945,72.181233264626
73804,177.0,CHANGZHOU AIPU DECORATIVE MATERI LTD,12 HENGCUI ROAD HENGLIN CHANGZHOU,test,145,81.9672131147541,59.45945945945945,72.181233264626
322866,177.0,CHANGZHOU AIPU DECORATIVE MATERIALS,NO 12 HENGCUI ROADHENGLIN TOWN CHANGZHOU PT CN ; 12 HENGCUI ROAD HENGLIN TOWN CHAN GZHOU CN; 12 HENGCUI ROAD HENGLIN TOWN CHAN GZHOU JIANGSU CHINA,test,145,95.23809523809523,74.78991596638656,86.34758251126537
110667,177.0,CHANGZHOU AIPU DECORATIVE MATERIALS CO LT,D CHANGZHOU JIANGSU CHINA,test,145,61.9718309859155,62.06896551724138,62.0140633908398
631594,177.0,CHANGZHOU AIPU DECORATIVE MATERIALS CO LTD,12 HENGCUI ROAD HENGLIN T ;  12 HENGCUI ROAD HENGLIN TO WN CHANGZHOU JIANGSU CHINA865198 8507567 ;  12 HENGCUI ROAD HENGLIN TOWN,test,145,95.23809523809523,72.55813953488372,85.37724493235109
440370,177.0,CHANGZHOU AIPU DECORATIVE MATERIALS LTD,12 HENGCUI ROAD CHANGZHOU ; 12 HENGCUI ROAD HENGLIN TOWN CHANGZHOU,test,145,63.636363636363626,65.48672566371681,64.44086886564763
242431,177.0,CHANGZHOU AIPU DECORATIVE METERIAL CO LTD,12 HENGCUI ROAD HENGLIN TOWN CHANGZHOU CHINA CHANGZHOU CN ;  12 HENGCUI ROAD HENGLIN TOWN CHANGZHOU CHINA MAINLAND CHANGZHOU CN ;  12 HENGCUI ROAD HENGLINTOWN CHANGZHOU CHINA CHANGZHOU CN,test,145,95.23809523809523,72.55813953488372,85.37724493235109
198467,,CHANGZHOU AISHENGTE NEW MATERIAL TE,612 BUILDING 6 FUHANYUAN XINBEID ISTRICT CHANGZHOU CITY JIANGSUPR OVINCE,test,146,75.40983606557377,71.07438016528927,73.52485523936312
264355,,CHANGZHOU AIXIN CLOTHING CO LTD,NO 8 HUASHAN ROAD XINBEI DISTRICT CHANGZHOU,test,147,62.5,60.0,61.413043478260875
462456,178.0,CHANGZHOU AIXUAN INTE,RM 405-406 JINLONG DASHA NO 5 WUQING NORTH ROAD,test,148,74.50980392156863,88.60759493670886,80.63927827597743
176349,178.0,CHANGZHOU AIXUAN INTERNATIONAL TRAD,RM 405-406 JINLONG DASHA NO 5 WUQING NORTH ROAD CHANGZHOU,test,148,74.50980392156863,88.60759493670886,80.63927827597743
132551,,CHANGZHOU ALBERT DECOR & MATERIAL CO LTD,HENGLIN CHANGZHOU JIANGS U CHINA,test,145,63.33333333333333,61.224489795918366,62.416444838805084
690094,179.0,CHANGZHOU ALIFE DECORATIVE,407 BUILDING NO 2 R AND D HUB HUTANG TOWN WUJIN DISTRICT CHANGZHOU CHINA,test,147,62.74509803921568,59.09090909090908,61.15632023560411
95831,179.0,CHANGZHOU ALIFE DECORATIVE MATERIAL,407 BUILDING NO 2 R AND D HUB HUTANG TOWN WUJIN DISTRICT HUTANG TOWN WUJIN DISTRICT; 407 BUILDING NO 2 R&D HU B HU CHANGZHOU JS 213000 CHINA,test,147,61.81818181818181,66.66666666666667,63.92621870882741
697515,,CHANGZHOU ALIT TRADE CO LTD,NO 15 HUAYUAN STREET HUTANG TOWN WUJING CHANGZHOU CN,test,147,68.18181818181819,58.82352941176471,64.11299697744711
653687,,CHANGZHOU ALLIANCE METAL MATERIAL CO LTD,ROOM 702 BULIDING 11 YIDU GARDEN,test,-1,,,
52026,180.0,CHANGZHOU ALLWELL INDUSTRIAL CO LTD,NO 22 BLOCK HUTANG TOWN WUJIN CHANGZHOU CITY ;  NO 22 BLOCK HUTANG TOWN WUJIN DIST RICT CHANGZHOU CN,val,147,62.06896551724138,63.2183908045977,62.56871564217892
139998,180.0,CHANGZHOU ALLWELL NO,22 BLOCK HUTANG TOWN WUJIN,val,-1,,,
37463,,CHANGZHOU ALMADEN CO LTD,NO 639 QINGLONG EAST ROAD CHANGZHOU JIANGSU CHINA 213021 ;  NO 639 QINGLONG EAST ROAD CHANGZHOU JS 213000 CHINA,val,25,62.06896551724138,63.24786324786324,62.58152974794654
602235,181.0,CHANGZHOU ALPHA I/E CORP LTD,50JUQIAN STREET XINDU BUILDING 4TH FLOOR,test,-1,,,
653688,181.0,CHANGZHOU ALPHA IMPORT & EXPORT CORP,50 JUQIAN STREET XINDU BUILDING 4TH FLOOR JIANGSU CHANGZHOU CN ; 50 JUQIAN STREET XINDU BUILDING 4THFLOOR JIANGSU CHANGZHOU CN,test,-1,,,
513948,181.0,CHANGZHOU ALPHAIMPORT&EXPORTCORP,50 JUQIAN STREET XINDU BUILDING 4TH FLOOR CHANGZHOU JIANGSU CHINA ; L 50 JUQIAN STREET XINDU BUILDING 4T H FLOOR CHANGZHOU CHINA,test,-1,,,
205858,,CHANGZHOU AMASS ELECTRONICS CO LT,QINGYANG RD LIJIA TOWN WUJIN DISC HANGZHOU CHINA,val,-1,,,
169025,182.0,CHANGZHOU AMPHENOL FUYANG COMMUNICA,6 FENGQI ROAD WUJIN NEW AND HIGH TEC; 6 FENGQI ROAD WUJIN NEW AND HIGH TEC DEVELOPMENT ZONE; 6 FENGQI ROAD WUJIN NEW AND HIGH-TEC DEVELOPMENT ZONE,val,149,78.68852459016394,74.56140350877193,76.8941241199935
374355,182.0,CHANGZHOU AMPHENOL FUYANG COMMUNICA EQUIPMENT CO LTD,FENGQI ROAD WUJIN NEW & HIGH-TEC DEVELOPMENT ZONE ;  FENGQI ROAD WUJIN NEW AND HIGH-TEC DEVELOPMENT ZONE,val,149,71.42857142857143,66.33165829145729,69.2125222385218
176350,182.0,CHANGZHOU AMPHENOL FUYANG COMMUNICA FENGQI,ROAD WUJIN NEW & HIGH-TEC DEVELOPMENT ZONE CHANGZHOU JIANGSU 213164 CHINA,val,149,63.636363636363626,58.42696629213483,61.371408269307636
22797,182.0,CHANGZHOU AMPHENOL FUYANG COMMUNICA TION EQUIPMENT CO LT,D FENGQI ROAD CHANGZHOU 213164 CN,val,150,62.06896551724138,64.70588235294117,63.21545109798043
418505,182.0,CHANGZHOU AMPHENOL FUYANG COMMUNICA TIONEQUIPMENT CO LTD,FENGQI ROAD W UJIN NEW & HIGH-TEC DEVELOP-MENT ZONE CHANGZHOU JIANGSU 213164,val,149,67.56756756756756,83.01886792452831,74.28552424450703
249706,182.0,CHANGZHOU AMPHENOL FUYANG COMMUNICATION EQUIPMENT CO LT,D FENGQI ROAD WUJIN NEW & HIGH-TEC,val,149,84.78260869565217,58.97435897435898,73.5616305559595
264356,182.0,CHANGZHOU AMPHENOL FUYANG COMMUNICATION EQUIPMENT CO LTD,FENGQI ROAD WUJIN NEW HIGH TEC DEVELOPMENT ZONE CHANGZHOU CN,val,149,70.27027027027026,82.82828282828282,75.73027573027572
594971,182.0,CHANGZHOU AMPHENOL FUYANG FENG QI,RD WUJIN NEW AND HIGH TEC DEVELOPMENT ZONE JIANGSU CHANGZHOU CN ;  RD WUJIN NEW HIGH TEC DEVELOPMENT ZONE ;  RD WUJIN NEW&HIGH-TEC DEVELOPMENT ZONE,val,149,71.42857142857143,66.33165829145729,69.2125222385218
308452,182.0,CHANGZHOU AMPHENOL FUYANG FENGQI,ROAD WUJIN NEW HIGH- TEC DEVELOPMENT ZONE CHANGZHOU JIANGSU 2130 CN,val,149,70.27027027027026,82.82828282828282,75.73027573027572
73805,182.0,CHANGZHOU AMPHENOL FUYANG OMMUNICATION EQUIPMENT FENGQI,ROAD,val,-1,,,
73806,,CHANGZHOU AMYUP SPORTS CO LTD,NO 528 ZHONGWU AVENUE CHANGZHOU CN ;  NO 528 ZHONGWU AVENUE CHANGZHOU JS CHINA 213000 ;  NO 528 ZHONGWU AVENUE CHANGZHOU T 15161134499,val,-1,,,
154595,,CHANGZHOU ANDER PHARMA TECH CO LTD,FUCHEN GRADEN SUITE 1-402XINBEI DI STRICT CHANGZHOU CN,val,-1,,,
594972,183.0,CHANGZHOU ANDWIN REFRIGERATION EQUI,NO 91 HANJIANG ROAD NEW DISTRICT ;  NO 91 HANJIANG ROAD NEW DISTRICT CHANGZHOU JIANGSU CHINA CHANGZHOU 213000 CHINA,test,144,92.7536231884058,89.85507246376811,91.49338374291116
631595,183.0,CHANGZHOU ANDWIN REFRIGERATION EQUIPMENT CO LT,D NO 91 HANJIANG ROAD,test,150,88.60759493670886,64.51612903225806,78.1330445434694
103289,183.0,CHANGZHOU ANDWIN REFRIGERATION EQUIPMENT CO LTD,NO 91 HANJIANG ROAD NEW DISTRICT ;  NO 91 HANJIANG ROAD NEW DISTRICT CHANGZHOU JS CN,test,144,69.56521739130434,58.00000000000001,64.53686200378073
499155,184.0,CHANGZHOU ANICAR MFG,1311 BUILDING 2 DIANYA XINBEI DISTRICT CHANGZHOU,test,-1,,,
381679,184.0,CHANGZHOU ANICAR MFG CO LTD,1311 BUILDING 2 DIANYA XINBEI DIST JIANGSU ;  1311 BUILDING 2 DIANYA XINBEI DISTRICT CHANGZHOU JIANGSU CHINA ;  1311 BUILDING 2 DIANYA XINBEI DISTRICT CHANGZHOU JIANGSU CHINA TEL:+86-18796976373,test,-1,,,
580290,,CHANGZHOU ANIMATE TOY CO LTD,136 SOUTH HUBING ROAD CHANGZHOU 213003 CN,val,147,63.1578947368421,63.1578947368421,63.15789473684212
602236,185.0,CHANGZHOU ANJUCHENG IMPEXP CO,RM 808 BUILDING 1 YINHE BAY NO21 LABOUR WEST ROAD,test,151,76.36363636363637,62.5,70.33596837944665
59322,185.0,CHANGZHOU ANJUCHENG IMPORT & EXPORT CO LTD,RM 808 BLDG 1 NO 21 LAODONG WEST RD CHANGZHOU CITY JIANGSU CHINA ;  RM808 BLDG 1 21 LAODONG WEST DR CHANGZHOU CITY JIANGSU CHINA,test,151,80.64516129032258,61.44578313253012,72.29760556954326
572916,185.0,CHANGZHOU ANJUCHENGIMPORT & EXPORT CO LTD,ROOM 808 BUILDING 1 YINHE BAY COMPUTER CITY NO 21 LABOUR WEST ROAD C HANGZHOU CHANGZHOU JIANGSU CHINA,test,151,75.0,66.32124352331607,71.22662761883308
469776,185.0,CHANGZHOU ANJUCHENGIMPORT&EXPORTCO,L ROOM 808 BUILDING YINHE BAYCOMPUTERCITY CHANGZHOU CN ; RM 808 BLDG 1 NO 21 LAODONG WEST RD CHANGZHOU CITY JIANGSU CHINA ; RM808 BLDG 1 21 LAODONG WEST DR CHANGZHOU CITY JIANGSU CHINA,test,151,100.0,59.84251968503938,82.54022595001713
447829,185.0,CHANGZHOU ANJUCHENGIMPORT&EXPORTCO LTD,ROOM 808 BUILDING 1 YINHE BAY COMPUTER CITY NO 21 LABOUR WEST ;  ROOM 808 BUILDING 1 YINHE BAY COMPUTER CITY NO 21 LABOUR WEST ROAD TIANNING CHANGZHOU CHINA,test,151,100.0,59.84251968503938,82.54022595001713
462457,186.0,CHANGZHOU ANSIR SAFETY PRODUCT CO,CHAQU 1# LUJIA ALLEY NIUTANG WUJIN DISTRIC CHANGZHOU CN,test,147,62.74509803921568,61.1764705882353,62.06308610400683
198468,186.0,CHANGZHOU ANSIR SAFETY PRODUCT CO LIU GROUP,HUA VILLAGE HUTANG TOWN WUJIN CN,test,27,65.57377049180329,58.18181818181818,62.35987818311412
602237,186.0,CHANGZHOU ANSIR SAFETY PRODUCT CO LTD,CHAQU 1# LUJIA ALLEY NIUTANG CHANGZHOU 213168 CHINA,test,147,100.0,84.21052631578947,93.1350114416476
198469,,CHANGZHOU ANT INTELLIGENT TECHNOLOG,BLDG 10 OF XINGHEGOUJI 6TH WUJIN DIST JIANGSU PROVINCE,test,-1,,,
668255,,CHANGZHOU ANYING CLOTHING CO LTD,NO 285 GANJIANG ROAD XINBEI DISTRICT,val,147,62.5,67.79661016949152,64.80287398673545
176351,,CHANGZHOU AOHENG MACHINERY CO LTD,NO 8 BEICAOHE RD CHANGZHOU CHINA,test,-1,,,
675574,187.0,CHANGZHOU AOHONG ELECTRONIC CO LTD,NO 15 XINKE RD XINBEI DIST CHANGZHOU JIANGSU 2130 CN,val,147,63.1578947368421,60.75949367088608,62.11511166468732
594973,187.0,CHANGZHOU AOHONG ELECTRONICS CO,NO 15 XINKE ROAD XINBEI DISTRICT ; NO15 XINKE RD XINBEI DISTRICT,val,-1,,,
37464,,CHANGZHOU AOJU TRADE CO LTD,128# HENGYU ROAD HENGLIN TOWN CHA NGZHOU CN ;  HENGYU ROAD 128 DIBAN VILLAGE HENGLIN ;  HENGYU ROAD 128 DIBAN VILLAGE HENGLIN CHANGZHOU JIANGSU CHINA,val,-1,,,
147363,,CHANGZHOU AOKAI DRYING EQUIPMENT CO LTD,DONGQIAO CUN BENNIU TOWN XIN BEI DISTRICT CHANGZHOU CITY JIANGSUCHINA 213131,val,-1,,,
506551,,CHANGZHOU AOTE SHUTTERS CO LTD,NO 238 FU MIN INDUSTRY ZONE QISHUYAN DISTRICT CHANGZHOU CITY JIANGSU PROVINCE CHINA ;  NO 238 FU MIN ROAD WUJIN DISTRICT,test,147,63.636363636363626,58.62068965517242,61.45563581845441
44766,,CHANGZHOU AOZHI OPTOELECTRONIC TECH,FLOOR 1 BUILDING 1 NO 9 LONGHUI ROAWUJIN NATIONAL HIGH-TECH INDUSTRIALDEVELOPMENT ZONE CHANGZHOU,test,-1,,,
198470,188.0,CHANGZHOU AOZHI POLYMER GROUP,CO 10 XINYA ROAD WUJIN HIGH-TECH DEV ; CO 10 XINYA ROAD WUJIN HIGH-TECH DEV WUJIN DISTRICT CHANGZHOU ; CO 10 XINYA ROAD WUJIN HIGH-TECH DEVELOPMENT ZONE WUJIN DISTRICT,test,152,77.19298245614034,66.31016042780749,72.46132070469129
726956,188.0,CHANGZHOU AOZHI POLYMER NEW MATERIA,10 XINYA RD WUJIN HIGHTECH DEVELOPMENT ZONE; 10 XINYA ROAD WUJIN HIGH-TECH DEV,test,152,77.19298245614034,66.31016042780749,72.46132070469129
