index,group,shipper_name,first3_addresses,set,Location Index,Name Confidence,Address Confidence,Overall Similarity
624187,130.0,CHANGSHU ZHONGTAI IMPORT & EXPORT LTD,RM1212 BLDG 4 TIMES PLAZA 22 HUANGHE RD CHANGSHU CITY JIANGSHU CHINA 215500,val,27,62.745098039215684,62.745098039215684,62.74509803921568
528603,130.0,CHANGSHU ZHONGTAI IMPORTANDEXPORT C,RM1212 BLDG 4 TIMES PLAZA 22 HUANGHE RD,val,27,80.0,75.60975609756098,78.17073170731709
308448,,CHANGSHU ZHONGXIN,MEILI TOWN CHANGSHU CITY ;  MEILI TOWN CHANGSHU CITYJI ANGSU PROVINCE 215500 CHINA 215500 CN ;  MEILI TOWN CHANGSHU CITYJIA NGSU PROVINCE 215500 CHINA CHANGSHUCN,test,20,93.75,71.42857142857143,84.44940476190477
271586,131.0,CHANGSHU ZHONGXING TRADE CO,ROOM 611 BUILDING 3 HSBC TIMES SQUARE NO 22 HUANGHE ROAD CHANGSHU 215516,val,27,62.745098039215684,62.745098039215684,62.74509803921568
161932,131.0,CHANGSHU ZHONGXING TRADE CO LTD,3-611 NO 22 HUANGHE RD CHANGSHU CN ;  ROOM 611 BUILDING 3 HSBC TIMES S QUARE NO 22 HUANGHE ROAD CHANG SHU ;  ROOM 611 BUILDING 3 HSBC TIMES SQ ROAD CHANGSHU TELEPHONE:17280927604,val,-1,,,
198463,,CHANGSHU ZHONGZHOU TEXTILES,NO 12 RONGSHENG ROAD CHANGKUN INDUSTRIAL PARK,val,65,78.26086956521739,67.64705882352942,73.8384484228474
81192,,CHANGSHU ZICHEN TRADE BUSINESS DEPARTMENT ADD NO,4223-134 FOURTH FLOOR HARDWARE MARKET CHANGSHU CLOTHING CHANGSHU JIANGSU CHINA,test,12,68.42105263157895,77.6978417266187,72.28638142117886
322861,,CHANGSHU ZUOYIYOUYI BUSINESS DEPART NO,4216-11 FOURTH FLOOR HARDWAR E MARKET NO 9BAIXUE ROAD CHANGSHU CLOTHING CHANGSHU JIA CHANGSHU CN,val,12,68.42105263157895,77.6978417266187,72.28638142117886
308449,,CHANGSHUCITYMOCHENGSTREET AOGEJIADAILYSALESDEPARTMENT NO,4222-76 FLOOR4 HARDWARE MARKET,val,12,63.26530612244898,60.0,61.9047619047619
712201,,CHANGSHUKANGLELEATHERGOODSCO LTD,ZHAOSHI MEILI TOWN CHANGSHU CITY,val,33,60.714285714285715,64.93506493506493,62.472943722943725
558083,132.0,CHANGSHUPACOTEXIMPORT TIAN HUI PLAZA A608,33 ZHUHAI ROAD CHANGSHU,test,27,90.2439024390244,100.0,94.3089430894309
624188,132.0,CHANGSHUPACOTEXIMPORT&AEXPOR TIAN HUI PLAZA A608,33 ZHUHAI ROAD CHANGSHU,test,27,98.87640449438202,100.0,99.34456928838951
396503,132.0,CHANGSHUPACOTEXIMPORT&AEXPORT TIAN HUI PLAZA A608,33 ZHUHAI ROAD CHANGSHU,test,27,98.87640449438202,100.0,99.34456928838951
726955,132.0,CHANGSHUPACOTEXIMPORT&EXPORT,TIANHUIPLAZAA608 33ZHUHAIROAD CHAN,test,27,71.42857142857143,85.33333333333333,77.22222222222221
704861,,CHANGSHUSHI XIANGRUN IMPORT & EXPORT,1 BUILDING HUHE VILLAGE YUSHAN TOWN JIANGSU CHINA POSTAL CODE 215000; 1 BUILDING HUHE VILLAGE YUSHAN TOWNJIANGSU CHINA POSTAL CODE 215000; 1-1001 22 HUIFENG TIMES SQUARE HUANGHE RD,test,-1,,,
198464,,CHANGSHUSHI XIANGRUN IMPORT & EXPORT CO,1-1001# 22 HUIFENG TIMES SQUARE HUANGHE RD,test,27,62.068965517241374,63.01369863013699,62.46260431428122
433021,,CHANGSHUSHI ZHENGFANGYIZHIZAOYOUXIA,NGONGSIMEILI INDUSTRIAL PARK,val,-1,,,
81193,,CHANGSHUYINYANG INDUSTRIAL CO LTD,BUILDING 5 NO 9 YINGYANG AVENUE ZHITANG TOWN CHANGSHU CN,val,33,60.00000000000001,61.33333333333333,60.55555555555555
337515,,CHANGSU KANG,#505-1204 20 2SANDAN 4-RO OCHANG-EUP CHEONGWON-GU CHEONGJU-SI,val,-1,,,
81194,,CHANGSU SHUNLIDA PLASTIC PRODUCT FA,NO 8 XIESI ROAD DAYI TOWN CHANGSU CITY JIANGSU CHINA 215557 CHANGSU CHINA,test,65,66.66666666666667,61.53846153846154,64.52991452991454
477144,,CHANGSUN YAKE,NO 22 ROW 1 ZONE 1 MINZHU VILLAGE B ;  NO 22 ROW 1 ZONE 1 MINZHU VILLAGE B BIAOKOU TOWNSHIP NINGHE COUNTY TIANJIN,test,-1,,,
315724,,CHANGSUNG SOFTGEL SYSTEM LTD,99 SOHEUL-RO SOHEUL-EUP POCHEON- SI GYEONGGI-DO 11183 SOUTH KOREA ; 99 SOHEUL-RO SOHEUL-EUP POCHEON- SI GYEONGGI-DO 11183 SOUTH KOREA 7 11183 SOUTH KOREA ; 99 SOHEUL-RO SOHEUL-EUP POCHEON- SI GYEONGGI-DO 11183 SOUTH KOREAT EL 82 31 542 6336 FAX 82 31,val,-1,,,
638996,,CHANGSUNG TECH CO LTD,290 CHEONGBUKJUNGANG-RO CHEONGBUK- EUP PYEONGTAEK-SI GYEONGGI-DO 1780 0 KOREATEL 82 31 683 9371 FAX 031 6,val,-1,,,
455161,,CHANGTAI COUNTY QI LING TRADE CO,NO D10 BUILDING 3 SHENGSHI JIAYUAN NO 1058 XINGTAI DEVELOPMENT ZONE 363999,val,-1,,,
587639,,CHANGTAI EXCELLENT FITNESS CO LTD,NO 823 XIAFANG JISHAN VIL XINXI ANG RD XINTAI INDUSTRIAL ZONE CHANGTAI COUNTY ;  XINTAI INDUSTRIAL ZONE CHANGTAI COUNTY ZHANGZHOU CITY 363900 FUJI AN PROVINCE CHINA ;  XINTAI INDUSTRIAL ZONE CHANGTAI COUNTY ZHANGZHOU CITY 363900 FUJIAN CHINA,val,-1,,,
675567,,CHANGTAI HAILI MACHINERY CO LTD,NANBAN WUAN TOWN CHANGTAI FJ CHINA,test,-1,,,
513947,,CHANGTAI INTERNATIONAL L L C,ROOM 13-101 NO 3329 HONG MEI ROAD SHANGHAI CN,val,-1,,,
190990,133.0,CHANGTAI ZEROLEAK PACKAGE MATERIALS,4F A BULDG TAIKUN INDUSTRIAL PARK GURONG YINTANGINDUSTRIAL ZONE CHAN GTAI COUNTY ZHANGZHOU CN ; 4F A BULDG TAIKUN INDUSTRIAL PARK GURONGYINTANG INDUSTRIAL ZONE CHAN GTAI COUNTY ZHANGZHOU CN ; 4F BLDG A TAIKUN INDUSTRIAL PARK CHANGTAI COUNTRY ZHANGZHOU CITY,test,88,100.0,69.23076923076923,87.17948717948718
169019,133.0,CHANGTAI ZEROLEAK PACKAGE MATERIALS CO LTD,4F A BUILDING TAIKUN INDUSTRIAL PARK GURONGYINTANG INDUSTRIAL ZONE CHANGTAI COUNTRY ;  4TH FLOOR A BUILDING TAIKUN INDUSTRY PARK GUNONGYINTANG ;  4TH FLOOR A BUILDING TAIKUN INDUSTRY PARK GUNONGYINTANG INDUSTRY ZONE,test,88,100.0,69.23076923076923,87.17948717948718
521331,,CHANGTAI ZONGHUA ARTS & CRAFTS CO,YIN TANG INDUSTRIAL AREA GU NONG FARM CHANGTAI DISTRICT ZHANGZHOU FJ CHINA 363900,val,-1,,,
374351,,CHANGWANG AUTO,ROOM NO 352 YOUYI ROAD TIANXIN VILLAGE QIAOTOU TOWN DONGGUAN CITY GUANGDONG ; ROOM NO 352 YOUYI ROAD TIANXIN VILLAGE QIAOTOU TOWN DONGGUAN CITY GUANGDONG ZIP CODE:523531,test,-1,,,
301124,,CHANGWEI TOYS GIFTS CO,ROOM 701 GREY BUILDING ANYI ROAD CHENGHAI SHANTOU GUANGDONG SHANTOU 515800 CN,val,-1,,,
81195,,CHANGWON BENDING CO LTD,59 SAENGRIM-DAERO 713 BEON-GIL SA GIMHAE-CITY GYUNGNAM KOREA 50801,val,-1,,,
572914,,CHANGWON CO LTD,536 AENGGOGAE RO NAMDONG GU INCHEON 21692 S KOREA TEL : +82 32 812 6381 EXT:160 ;  721 2 GOJAN DONG NAMDONG GU INCHEON 21692 S KOREA TEL :  32 812 6381 EXT:160 ;  721 2 GOJAN DONG NAMDONG GU INCHEON 21692 S KOREA TEL : +82 32 812 6381 EXT:160,val,-1,,,
139993,,CHANGWON CORP,613 AMIGO-TOWER 10 YATAP-RO 81 BE ONGIL BUNDANG-GU SEONGNAM-SI GYEO NGGI-DOSOUTH KOREA,val,-1,,,
183702,,CHANGWON TRADE CO,RM NO 707 JAX-TOWER 357 CHUNHO-DAERO DONGDAEMUN-KU JANGAN-DONG SEOUL KOREA,val,-1,,,
587640,,CHANGXIE SPORTING GOODS HK LIMITED,NO 25 EAST LANE LONGHUAN ROAD SICUNTANGXIA TOWNDONGGUAN CITY GUANGDON G PROVINCE P R C DONGGUAN CN,test,-1,,,
66595,,CHANGXIN CRAFTS CO LTD,BUILDING H LIANCHENG INDUSTRIAL DISTRICT XIAOLAN TOWN ZHONGSHAN CITY GUANGDONG CHINA 528415,test,-1,,,
235199,,CHANGXING AOYIMIYA TRADE CO LTD,ZHENJIA VILLAGE HONXINGQIA TOWN CHANGXING COUNTY HUZHOU CHINA CHANGXING 313000 CN CHANGXING 313000 CN,test,89,63.63636363636363,100.0,78.78787878787878
271587,,CHANGXING BAOTAI LOGISTICS CO LTD,12/F ECOMMERCE BUILDING CHANGXING OMPREHENSIVE LOGISTICS PARK HUZHOU HINA,test,-1,,,
73801,,CHANGXING BEE PRODUCTS CO LTD,DONGGANGLI GUANTING CHANGGE HENAN PROVINCE P R CH CHANGGE CN ;  HENA DONGGANGLI GUANTING CHANGGE HENAN PROVINCE P R CHINA ;  HENA PROVINCE DONGGANGLI GUANTING CHANGGE HENAN P R CHINA CHANGGE CN,val,-1,,,
257143,134.0,CHANGXING BENNENG GAS APPLIANCE,INDUSTRIAL CONCENTRATION DISTRICT BAIXIAN TOWN CHANGXING COUNTY ZHEJIANG PRC,val,90,100.0,86.13138686131387,94.22141119221412
594968,134.0,CHANGXING BENNENG GAS APPLIANCE CO,BAIXIAN INDUSTRIAL PARK CHANGXING HUZHOU ZHEJIANG 313118 CN ; INDUSTRIAL CONCENTRATION DISTRICT BAIXIAN TOWN CHANGXING COUNTY ZHEJIANG PROVINCE CHINA ; INDUSTRIAL CONCENTRATION DISTRICT BAIXIAN TOWN CHANGXING COUNTY313118,val,-1,,,
22795,134.0,CHANGXING BENNENG GAS APPLIANCE CO LTD,INDUSTRIAL CONCENTRATION DISTRICT BAIXIAN TOWN CHANGXING HUZHOU CITY ZHEJIANG,val,90,100.0,86.13138686131387,94.22141119221412
631591,,CHANGXING BONIDUO IMPORT & EXPORT,INDUSTRIALDISTRICT HONGQIAOTOWN CH ANGXINGCOUNTY HUZHOU CN,val,-1,,,
425738,,CHANGXING BUBUGAO TEXTILE CO LTD,ADD:NO 88 HONGYUN ROAD HONGQIAO TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA CN,val,89,57.77777777777777,60.12269938650307,58.75482844807998
616821,,CHANGXING BUFUNA TEXTILE CO LTD,NO 20 6 BUILDING CHANGXINGTEXTILE CITY XIANGZHANG ROAD CHANGXING COUNTY HUZHOU CITY ZHEJIANG,test,91,65.3061224489796,61.654135338345874,63.784461152882216
616822,,CHANGXING DETIAN ENGINEERING MACHIN,SOUTH INDUSTRIAL ZONE CHANGXING EC CHANGXING COUNTY HUZHOU ZHEJIANG 313109 CN ; SOUTH INDUSTRIAL ZONE CHANGXING ECONOMIC DEVELOPMENT ZONE CHANGXING COUNTY HUZHOU CITY CN ; SOUTH INDUSTRIAL ZONE CHANGXING ECONOMIC DEVELOPMENT ZONE CHANGXING COUNTY HUZHOU ZHEJIANG CN,val,92,59.25925925925925,62.70270270270271,60.69402736069402
59320,,CHANGXING DINGQIANG TEXTILE CO LTD,ADD TEXTILE PARK MEISHAN INDUSTRI AL CHANGXING COUNTY HUZHOU CITY ZHE,test,93,82.6086956521739,64.76190476190476,75.17253278122843
528604,,CHANGXING DONGJIN TEXTILE CO LTD,HOUQUAN INDUSTRIAL ZONE CHANGXING ;  HOUQUAN INDUSTRIAL ZONE CHANGXING ZHEJIANG CHINA ;  HOUQUAN INDUSTRIAL ZONE CHANGXING ZJ CHINA,test,72,61.81818181818181,65.11627906976744,63.192389006342495
565477,,CHANGXING FENGJUN TEXTILE CO LTD,ADDCHANGXING ZHEJIANG PROVINCE CH INATEL0575-81161005,test,94,81.81818181818181,67.44186046511628,75.82804792107117
668253,,CHANGXING FERRYALLOY RESOURCES CERTIFICATE NO,72725993 000 02 21 2 ROOM 4 16 F HO KING COMMERCIAL CTR 2 16 FAYUEN STREET MONGKOK,val,-1,,,
330175,,CHANGXING FOREIGN TRADE CO LTD,ROOM 1402 UNIT 3 BUILDING 2 JINGANGJIAYUAN LONGGANG TOWN CANGNAN ZHEJIANG CHINA ;  ROOM1402 UNIT 3 BUILDING 2 JINGANGJIAYUAN LONGGANG TOWN CANGNAN ZHEJIANG CHINA,test,-1,,,
425739,,CHANGXING GAOHONG TEXTILE CO LTD,HOUQUAN INDUSTRIAL ZONE CHANGXING CHANGXING ZHEJIANG CHANGXING CN ;  HOUQUAN VILLAGE CHANGXING ZHEJIANG CHINA,val,72,57.77777777777777,69.6774193548387,62.73596176821982
543319,135.0,CHANGXING GRAND HOME PRODUCTS,NO 2779 CENTRAL RD DEVELOPENT ZONE CHANGXING HUZHOU CHINA,val,95,96.2962962962963,97.77777777777777,96.91358024691358
528605,135.0,CHANGXING GRAND HOME PRODUCTS CO,L NO 2779 CENTRAL ROAD DEVELOPMENT ZONE CHANGXING HUZHOU ZHEJIANG ; NO 2779 CENTRAL ROAD DEVELOPMENT ZONE CHANGXING HUZHOU ZJ CHINA 313000 ; NO 2779 CENTRAL ROAD DEVELOPMENT ZONE CHANGXING ZHEJIANG HUZHOU CN,val,96,100.0,97.35099337748345,98.89624724061811
139994,135.0,CHANGXING GRAND HOME PRODUCTS CO LT,NO 2779 CENTRAL RD DEVELOPMENT ZONE CHANGXING HUZHOU CHINA ; D,val,95,96.2962962962963,97.77777777777777,96.91358024691358
220434,135.0,CHANGXING GRAND HOME PRODUCTS CO LTD,NO 2779 CENTRAL ROAD DEVELOPMENT ZONE CHANGXING ;  NO 2779 CENTRAL ROAD DEVELOPMENT ZONE CHANGXING HUZHOU ZHEJIANG ;  NO 2779 CENTRAL ROAD DEVELOPMENT ZONE CHANGXING HUZHOU ZHEJIANG CHINA,val,96,100.0,97.35099337748345,98.89624724061811
609432,,CHANGXING HAILIAN TEXTILE CO LTD,THE TAX ID: 913305227258870240 XINXING INDUSTRIAL ZONE ZHICHENG TOWN,val,-1,,,
425740,136.0,CHANGXING HEFENGIMPORT& EXP,NO 60-347 LUHUI ROAD TAIHU SUB-DI STRICT,test,-1,,,
44763,136.0,CHANGXING HEFENGIMPORT&EXPORTCO,L NO 60-347 LUHUI ROAD TAIHU SUB-D ; L NO 60-347 LUHUI ROAD TAIHU SUB-DISTRICT CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHIN HUZHOU ZJ313100 CN,test,93,75.40983606557377,60.64516129032258,69.25788824255244
183703,136.0,CHANGXING HEFENGIMPORTEXP CO,L NO 60347 LUHUI ROAD TAIHU SUBD ISTRICT CHANGXING COUNTY HUZHOU,test,93,65.45454545454545,65.26315789473685,65.37480063795853
543320,136.0,CHANGXING HEFENGIMPORTEXP CO LTD,NO 60347 LUHUI ROAD TAIHU SUBDIST RICT CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,test,93,65.45454545454545,71.30434782608695,67.8919631093544
440368,,CHANGXING HUALONG SILK CO LTD,ADDCHANGXING ZHEJIANG CHINATEL05 75-81161005,val,94,60.465116279069754,83.33333333333334,69.99354005167959
301125,137.0,CHANGXING HUIXU TEXTILE,201 BUILDING 3 TAOYUANLI SHUIKOU VILLAGE,test,-1,,,
183704,137.0,CHANGXING HUIXU TEXTILE CO LTD,ROOM 201 BUILDING 3 TAOYUANLI SH UIKOUVILLAGE SHUIKOU TOWNSHIP CHA NGXING HUZHOU CN ;  ROOM 201 BUILDING 3 TAOYUANLI SHUIKOU VILLAGE SHUIKOU TOWNSHIP,test,-1,,,
242428,,CHANGXING INTERNATIONAL TRADE CO,L D UNIT 04 7/F BRIGHT WAY TOWER NO 33 MONGKOK ROAD HONG KONG KOWLOO,val,-1,,,
286377,,CHANGXING JIALIFT TRADE CO LTD,HOME TEXTILE INDUSTRIAL PARK HONGX INGQIAO TOWN CHANGXING COUNTY HUZHOU CITY ;  HOME TEXTILE INDUSTRIAL PARK HONGX INGQIAO TOWN CHANGXING COUNTY HUZHOU CITY ZHEJ IANG PROVINCE ;  HOME TEXTILE INDUSTRIAL PARK HONGX INGQIAO TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANG,val,72,60.465116279069754,64.72148541114058,62.23860341743259
609433,,CHANGXING JINDONG TRADE CO LTD,ROOM 702-2 ZHENLI BUILDING TAIHU STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,val,93,76.19047619047619,63.934426229508205,71.08378870673953
675568,138.0,CHANGXING JINLIANG BAMBOO & WOODEN,HEPING INDUSTRIAL ZONE HEPING TOWN CHANGXING COUNTY ZHEJIANG PROVINCE CHANGXING CN,val,97,96.66666666666669,78.26086956521739,88.99758454106282
73802,138.0,CHANGXING JINLIANG BAMBOO AND WOOD,HEPING INDUSTRIAL ZONE HEPING TOWN CHANGXING COUNTY ZHEJIANG PROVINCE,val,97,90.0,84.90566037735849,87.87735849056602
690092,138.0,CHANGXING JINLIANG BAMBOO AND WOODE,HEPING INDUSTRIAL ZONE HEPING TOWN CHANGXING ; HEPING INDUSTRIAL ZONE HEPING TOWN ZHEJIANG CN,val,97,91.80327868852459,65.04065040650406,80.65218357101604
894,138.0,CHANGXING JINLIANG BAMBOO AND WOODE CRAFTS FACTORY,SHANGHAI CN,val,-1,,,
322862,138.0,CHANGXING JINLIANG BAMBOO WOODEN,HEPING INDUSTRIAL ZONE HEPING TOWN CHANGXING COUNTY HUZHOU,val,97,98.30508474576271,93.75,96.40713276836158
95828,138.0,CHANGXING JINLIANG BAMBOO& WOODEN C,HEPING INDUSTRIAL ZONE HEPING TOWN CHANGXING COUNTY,val,97,98.30508474576271,93.75,96.40713276836158
110665,,CHANGXING JIUYING TEXTILE CO LTD,DINGXIN VILLAGE JIAPU TOWN CHANGXI HUZHOU 33 313000 CHINA ;  DINGXIN VILLAGE JIAPU TOWN CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,val,72,57.77777777777777,62.35294117647059,59.684095860566444
646338,139.0,CHANGXING KAISHUN HOME TEXTILE CO,ZHANGBANG VILLAGE LIJIAXIANG TOWN CHANGXING HUZHOU ZJ CHINA ; ZHANGBANG VILLAGE LIJIAXIANG TOWN CHANGXING HUZHOU ZJ CHINA 313100 ; ZHANGBANG VILLAGE LIJIAXIANG TOWN ZHEJIANG CHINA CHANGXING CN,val,72,100.0,94.85294117647058,97.85539215686275
491851,139.0,CHANGXING KAISHUN HOME TEXTILE CO LTD,ZHANGBANG VILLAGE LIJIAXIANG TOWN CHANGXING ;  ZHANGBANG VILLAGE LIJIAXIANG TOWN CHANGXING ZHEJIANG CHINA ;  ZHANGBANG VILLAGE LIJIAXIANG TOWN CHANGXING ZJ CHINA,val,72,74.07407407407408,60.54054054054055,68.4351017684351
308450,139.0,CHANGXING KAISHUN HOMETEXTILE CO LTD,ZHANGBANG VILLAGE LIJIAXIANG TOWN CHANGXING ZHEJIANG CHINA CHANGXING CN,val,72,74.07407407407408,60.54054054054055,68.4351017684351
330176,,CHANGXING KAISIRUI IMPORT & EXPORT CO LTD,NO 57 BUILDING BSD I NNOVATION PARK NO 966 XIUYUAN ROAD XIUZHOU DISTRICT JIAXING CITY ZHEJI,val,-1,,,
433022,140.0,CHANGXING KINGKE IMPORT & EXPORT,ECONOMIC AND TECHNOLOGICAL DEVLP ZONE,test,-1,,,
565478,140.0,CHANGXING KINGKE IMPORT & EXPORT CO LTD,ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE OF ;  ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE OF CHANGXING,test,-1,,,
118106,140.0,CHANGXING KINGKE IMPORT&EXPORT CO LTD,NEW CENTURY INDUSTRIAL PARK LIJIAXIANG TOWN CHANGXING COUNTY,test,33,75.86206896551724,70.9090909090909,73.79832810867293
301126,141.0,CHANGXING LAINENG IMPORT & EXPORT CO LTD,:NO 298 ZHIZHOU ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA ;  NO 298 ZHIZHOU ROAD HUAXI STREET CHANGXINGCOUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,val,98,57.692307692307686,64.46886446886447,60.51587301587302
675569,141.0,CHANGXING LAINENG IMPORT&EXPORT CO,NO 298 ZHIZHOU ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANGPROVINCE CHINA ; NO 298 ZHIZHOU ROAD HUAXI STREET STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,val,98,57.692307692307686,67.15328467153286,61.63438143365151
697513,141.0,CHANGXING LAINENG IMPORT&EXPORT CO LTD,DD:NO 298 ZHIZHOU ROAD HUAXISTREET CHANGXINGCOUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,val,98,65.51724137931035,60.150375939849624,63.28104744620171
88413,,CHANGXING LIJIN TEXTILE CO LTD,JIAPU CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,val,98,57.692307692307686,67.36842105263158,61.72402159244264
609434,,CHANGXING LVCHEN IRON ART CO LTD,NO 13 BAIFU ROAD HUAXI INDUSTRIAL PARK JIANCHENG TOWN CHANGXING COU NTY HUZHOU CITY ZHEJIANG PROVINCE HE JIANCAI 13957258725,test,98,60.465116279069754,60.431654676258994,60.45117394456527
88414,142.0,CHANGXING MAI KE TAI SI TEXTILE,NO 4 SHANGSHEN VILLAGE JIAPU,val,-1,,,
8197,142.0,CHANGXING MAI KE TAI SI TEXTILE CO,NO 4 SHANGSHEN VILLAGE JIAPU TOWN CHANGXING ZHEJIANG CHINA ATTN= PAU L PHONE=86-18915391239 ; NO 4 SHANGSHEN VILLAGE JIAPUTOWN CHANGXING CITY ZHEJIANG PROVINCE C,val,72,100.0,65.74074074074075,85.72530864197532
103287,142.0,CHANGXING MAI KE TAI SI TEXTILE CO LTD,INDUSTRIAL CLUSTER HUANCHEN VILLAGEJIAPU CHANGXING 33 313000 CN ;  NO 4 SHANGSHEN VILLAGE CHANGXING 3 3 313000 CN ;  NO 4 SHANGSHEN VILLAGE CHANGXING 33313000 CN,val,72,100.0,65.74074074074075,85.72530864197532
712202,143.0,CHANGXING MAIDUO IMPORT & EXPORT HUAJIN,ROAD LIJIAXIANG INDUSTRIAL ZONE CHANGXING COUNTY HUZHOU CITY ZHEJIANG PROVINCE CHINA,val,98,76.19047619047619,71.7557251908397,74.34266327396098
660975,143.0,CHANGXING MAIDUOIMPORT&EXPORTCO,L HUAJIN ROAD LIJIAXIANG INDUSTRIAL ZONE CHANGXING COUNTY ZHEJIANG PR,val,98,75.40983606557377,60.37735849056604,69.14630374265388
675570,,CHANGXING MARCO WIN INTERNATIONAL C NANZHUANG INDUSTRIAL AGGLOMERATION TAIHU,STREET CHANGXING COUNTRY,test,-1,,,
322863,144.0,CHANGXING MINGWANG RUBBER & PLASTIC,BEIYANG BRIDGE HEPING TOWN CHANGXI NG ZHEJIANG CHINA 313103 CHANGXING CN,val,99,83.78378378378379,68.90756302521008,77.58535846771142
190991,144.0,CHANGXING MINGWANG RUBBER & PLASTIC TECHNOLOGIES CO LTD,BEIYANG BRIDGE HEPING TOWN NINGBO 33 315801 CN ;  CHENGNAN INDUSTRIAL FUNCTION ZONE ZHEJIANG CHINA 313103,val,99,83.78378378378379,68.90756302521008,77.58535846771142
37461,,CHANGXING MOULD MACHINE SUHZOU CO,NO 5 XINGNAN ROAD WUZHONG ECONO MICDEVELOPMENT ZONE SUZHOU 215128 CN ; NO 886 YIN ZHONG NAN ROAD NO 2 WOR KSHOP BUILDING SUZHOU 215124 CN ; NO 886 YIN ZHONG NAN ROAD NO 2 WOR KSHOP BUILDING WU ZHONG DISTRICT SUZHOU 215124 JIANGSU PROVINCE CHINA,test,-1,,,
528606,145.0,CHANGXING PENGYUE TRADE CO,NO 5-13 CHANGHE ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIANG,val,98,69.76744186046511,63.33333333333333,67.08656330749355
719581,145.0,CHANGXING PENGYUE TRADE CO LTD,NO 5-13 CHANGHE ROAD HUAXI STREET C ;  NO 5-13 CHANGHE ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ;  NO 5-13 CHANGHE ROAD HUAXI STREET CHANGXING COUNTY HUZHOU CITY ZHEJIA,val,98,63.63636363636363,68.67924528301887,65.73756432246998
205856,,CHANGXING PHARMACEUTICAL CO LTD,ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE CHANGXING COUNTY ZHEJIAN G PROVINCE CHINA ; ECONOMIC AND TECHNOLOGICAL DEVELOPMENT ZONE CHANGXING COUNTY ZHEJIANG PROVINCE CHINA,test,-1,,,
8198,146.0,CHANGXING POTEK ELECTRONICS AND TEC,NO 1218 TAIHU AVENUE TAIHU SUB DISTRICT,val,-1,,,
279001,146.0,CHANGXING POTEK ELECTRONICS TECHNOLOGY CO LTD,NO 1218 TAIHU AVENUE TAIHU SUBDISTRIC CHANGXING COUNTY HUZHOU CITY ZHEJIANG,val,93,61.111111111111114,60.17699115044248,60.721894460832516
682831,,CHANGXING PRINTING SERVICE CO LTD,LEFT SIDE OF THE HUTOU MARKET CHAOSHAN HIGHWAY CHAOAN,val,-1,,,
359643,,CHANGXING QIANNUO IMPORT&EXPORT CO LTD,NO 22 XINHUI ROAD ZHEJIANG CHINA 313109 ;  NO22 XINHUI ROAD JIAPU TOWN CHANGXING,test,98,80.0,68.0,75.0
359644,,CHANGXING QINGKAI TEXTILE CO LTD,1302-16 GRAND PLAZA TAIHU STREET CHANGXING ZJ CHINA 313100 ;  1302-16 GRAND PLAZA TAIHU STREETCHANGXING COUNTY ZHEJIANG PROVINCE CHANGXIANG CN,val,-1,,,
279002,,CHANGXING RONGFENG TEXTILE CO LTD,CHANGXING HONGXINGQIAO INDUSTRIAL ZCOUNTY ZHEJIANG PROVINCE CHINA ;  CHANGXING HONGXINGQIAO INDUSTRIAL ZONE CHANGXING CN ;  CHANGXING HONGXINGQIAO INDUSTRIAL ZONE CHANGXING COUNTY ZHEJIANG PROVINCE CHINA 313100 NINGBO CN,val,72,69.56521739130434,73.84615384615385,71.3489409141583
8199,,CHANGXING SANHE TEXTILE CO LTD,HOUQUAN INDUSTRIAL AREA HONGXING QIAO TOWN CHANGXING COUNTY HUZHOU,test,-1,,,
103288,147.0,CHANGXING SUBAO TRADE,179-630 ZHIZHOUDADAO HUAXI ST CHANGXING COUNTY,val,98,66.66666666666667,67.5,67.01388888888889
477145,147.0,CHANGXING SUBAO TRADE COMPANY,179-630 ZHIZHOUDADAO HUAXI ST ;  179-630 ZHIZHOUDADAO HUAXI ST CHANGXING COUNTY ;  179-630 ZHIZHOUDADAO HUAXI ST CHANGXING COUNTY CN,val,98,76.59574468085107,61.33333333333333,70.23640661938535
